Fl_insurance ,,,,,,,,,,,,,,
,,,EA,HU,FL,FR,2011,2012,EQ,HU,FL,FR,LATI,LONGI
644482,FL,ORANGE COUNTY,484104.6,484104.6,0,0,484104.6,498680.02,0,0,0,0,28.6284,-81.39959
925060,FL,ORANGE COUNTY,315139.5,315139.5,0,0,315139.5,327774.7,0,0,0,0,28.61896,-81.36338
184327,FL,ORANGE COUNTY,0,108942.54,0,0,108942.54,171529.6,0,0,0,0,28.618525,-81.37944
285465,FL,ORANGE COUNTY,0,1160115.11,0,0,1160115.11,1506363.07,0,0,0,0,28.618397,-81.381485
110322,FL,ORANGE COUNTY,0,216700.65,0,0,216700.65,243289.82,0,0,0,0,28.618465,-81.380508
130834,FL,ORANGE COUNTY,0,708825.5,0,0,708825.5,759585.91,0,0,0,0,28.6149,-81.378613
103072,FL,ORANGE COUNTY,0,966762.59,0,0,966762.59,794033.05,0,0,0,0,28.618254,-81.382744
664656,FL,ORANGE COUNTY,0,349064.14,0,0,349064.14,414251.86,0,0,0,0,28.62831,-81.398495
203828,FL,ORANGE COUNTY,0,174704.63,0,0,174704.63,232298.46,0,0,0,0,28.616138,-81.377708
732592,FL,SEMINOLE COUNTY,0,8173.5,0,0,8173.5,12138.62,0,0,0,0,28.64455,-81.34067
315824,FL,ORANGE COUNTY,0,19530000,0,0,19530000,25200000,0,0,0,0,28.62286,-81.3939
940796,FL,ORANGE COUNTY,0,3835269.84,0,0,3835269.84,4056518.89,0,0,0,0,28.62093,-81.3971
931504,FL,ORANGE COUNTY,0,1335862.65,0,0,1335862.65,2167303.56,0,0,0,0,28.636381,-81.359222
393907,FL,ORANGE COUNTY,0,5623735.41,0,0,5623735.41,7310226.17,0,0,0,0,28.641785,-81.355476
633860,FL,ORANGE COUNTY,0,22500,0,22500,22500,26658.72,0,1125,0,0,28.6304,-81.3626
511402,FL,ORANGE COUNTY,0,450000,0,450000,450000,818672.4,0,22500,0,0,28.62999,-81.38392
162028,FL,ORANGE COUNTY,16173.9,16173.9,16173.9,16173.9,16173.9,17316.59,0,0,0,0,28.6149,-81.378613
331283,FL,ORANGE COUNTY,0,2476080,0,2476080,2476080,2495888.64,0,0,0,0,28.62286,-81.3939
647462,FL,ORANGE COUNTY,0,0,0,5517599.4,5517599.4,5728592.4,0,0,0,0,28.616253,-81.381424
901149,FL,ORANGE COUNTY,0,0,0,9630000,9630000,12150000,0,0,0,0,28.63154,-81.37098
236140,FL,BREVARD COUNTY,0,742500,0,742500,742500,1023224.4,0,0,0,0,28.671932,-80.84816
116135,FL,BREVARD COUNTY,0,210274.2,0,210274.2,210274.2,218103.13,0,0,0,0,28.671932,-80.84816
557938,FL,BREVARD COUNTY,5400,5400,5400,5400,5400,6981.12,0,0,0,0,28.66649,-80.84656
489026,FL,BREVARD COUNTY,3960,3960,3960,3960,3960,5049.89,0,0,0,0,28.66649,-80.84656
817269,FL,BREVARD COUNTY,0,610275.6,0,610275.6,610275.6,667739.15,0,0,0,0,28.66336,-80.86424
936859,FL,BREVARD COUNTY,401247.9,401247.9,0,0,401247.9,447779.82,0,0,0,0,28.66888,-80.85133
592936,FL,BREVARD COUNTY,0,790580.47,0,0,790580.47,818396.25,0,0,0,0,28.73218,-80.866508
114860,FL,VOLUSIA COUNTY,0,0,270000,0,270000,236390.4,0,0,0,0,28.73033,-81.032593
435008,FL,BREVARD COUNTY,0,84169.79,0,0,84169.79,82949.67,0,0,0,0,28.7013,-80.8726
365567,FL,LAKE COUNTY,0,10890000,0,0,10890000,12780000,0,0,0,0,28.735855,-81.612015
366017,FL,ORANGE COUNTY,0,902468.16,0,0,902468.16,1309679.84,0,0,0,0,28.781729,-81.630058
669105,FL,LAKE COUNTY,191576.7,191576.7,0,0,191576.7,286646.64,0,0,0,0,28.731106,-81.606636
239146,FL,LAKE COUNTY,436516.2,436516.2,0,0,436516.2,697146.05,0,0,0,0,28.74279,-81.666901
401893,FL,LAKE COUNTY,0,1209000,0,0,1209000,930760.74,0,36270,0,0,28.7975,-81.642
236390,FL,LAKE COUNTY,0,528891.4,0,0,528891.4,394438.74,0,0,0,0,28.796879,-81.627434
765219,FL,LAKE COUNTY,0,4332010.5,0,4332010.5,4332010.5,3405999.94,0,0,0,0,28.802256,-81.636467
871354,FL,LAKE COUNTY,0,251460,0,251460,251460,275956.73,0,7543.8,0,0,28.802256,-81.636467
540473,FL,LAKE COUNTY,0,2683377,0,2683377,2683377,2958949.08,0,0,0,0,28.802256,-81.636467
483658,FL,LAKE COUNTY,0,1055965.5,0,1055965.5,1055965.5,1095986.59,0,0,0,0,28.807831,-81.630646
577025,FL,LAKE COUNTY,0,3019918.5,0,3019918.5,3019918.5,3576115.01,0,0,0,0,28.807831,-81.630646
750617,FL,LAKE COUNTY,0,1796206.5,0,1796206.5,1796206.5,1505461.74,0,0,0,0,28.807831,-81.630646
654255,FL,LAKE COUNTY,0,1914448.5,0,1914448.5,1914448.5,2501295.89,0,0,0,0,28.805315,-81.592857
959631,FL,LAKE COUNTY,0,2240131.5,0,2240131.5,2240131.5,2284020.16,0,0,0,0,28.811783,-81.675011
738079,FL,LAKE COUNTY,0,361620,0,361620,361620,520873.83,0,10848.6,0,0,28.811783,-81.675011
390988,FL,LAKE COUNTY,0,8502576.23,0,0,8502576.23,8070177.71,0,0,0,0,28.730976,-81.606491
534428,FL,ORANGE COUNTY,0,119627.52,0,0,119627.52,112232.62,0,0,0,0,28.765778,-81.653809
672105,FL,ORANGE COUNTY,0,31506.11,0,0,31506.11,49313.24,0,0,0,0,28.765778,-81.653809
783560,FL,ORANGE COUNTY,0,38995.4,0,0,38995.4,59692.6,0,0,0,0,28.765778,-81.653809
514386,FL,ORANGE COUNTY,0,107865.91,0,0,107865.91,116892.56,0,0,0,0,28.765778,-81.653809
562640,FL,ORANGE COUNTY,0,13144.29,0,0,13144.29,19874.17,0,0,0,0,28.765778,-81.653809
273256,FL,LAKE COUNTY,0,5274.64,0,0,5274.64,4314.33,0,0,0,0,28.79844,-81.644695
603831,FL,LAKE COUNTY,0,251050.44,0,0,251050.44,246129.85,0,0,0,0,28.806864,-81.674004
811928,FL,LAKE COUNTY,0,8431007.62,0,0,8431007.62,11160000,0,0,0,0,28.806864,-81.674004
784804,FL,LAKE COUNTY,0,194151.66,0,0,194151.66,159064.57,0,0,0,0,28.806864,-81.674004
268541,FL,LAKE COUNTY,0,17844,0,0,17844,16123.03,0,0,0,0,28.806864,-81.674004
745646,FL,LAKE COUNTY,0,27495.47,0,0,27495.47,30311,0,0,0,0,28.806864,-81.674004
551538,FL,LAKE COUNTY,0,36698.03,0,0,36698.03,53369.91,0,0,0,0,28.806864,-81.674004
144060,FL,LAKE COUNTY,0,130855.97,0,0,130855.97,139479.38,0,0,0,0,28.7975,-81.642
854791,FL,LAKE COUNTY,0,121395.29,0,0,121395.29,207296.41,0,0,0,0,28.7975,-81.642
680088,FL,LAKE COUNTY,0,65091.31,0,0,65091.31,95479.18,0,0,0,0,28.80753,-81.64351
381975,FL,LAKE COUNTY,0,317241.56,0,0,317241.56,424582.15,0,0,0,0,28.807587,-81.636459
977481,FL,LAKE COUNTY,0,5118264.12,0,0,5118264.12,4248026.15,0,0,0,0,28.807978,-81.644753
968395,FL,LAKE COUNTY,0,4354.38,0,0,4354.38,3766.49,0,0,0,0,28.811394,-81.644829
310900,FL,LAKE COUNTY,0,46910.63,0,0,46910.63,74071.42,0,0,0,0,28.811394,-81.644829
847798,FL,LAKE COUNTY,0,4556.39,0,0,4556.39,4180.8,0,0,0,0,28.811527,-81.63649
136045,FL,LAKE COUNTY,0,4556.39,0,0,4556.39,6287.82,0,0,0,0,28.811527,-81.63649
184223,FL,LAKE COUNTY,0,4556.39,0,0,4556.39,5163.39,0,0,0,0,28.811527,-81.63649
752812,FL,LAKE COUNTY,0,134402.33,0,0,134402.33,153203.33,0,0,0,0,28.811527,-81.63649
813537,FL,LAKE COUNTY,0,317376.23,0,0,317376.23,302599.2,0,0,0,0,28.799245,-81.617165
758391,FL,LAKE COUNTY,0,341280.46,0,0,341280.46,634269.73,0,0,0,0,28.799245,-81.617165
774331,FL,LAKE COUNTY,0,547889.24,0,0,547889.24,690888.33,0,0,0,0,28.799245,-81.617165
844778,FL,LAKE COUNTY,0,15823.92,0,0,15823.92,20578.68,0,0,0,0,28.796009,-81.642563
219166,FL,LAKE COUNTY,0,4088530.87,0,0,4088530.87,5947765.76,0,0,0,0,28.814087,-81.644852
456785,FL,LAKE COUNTY,0,994920.62,0,0,994920.62,1582767.49,0,0,0,0,28.798025,-81.644691
803297,FL,LAKE COUNTY,0,34341.28,0,0,34341.28,55025.03,0,0,0,0,28.815163,-81.642868
974165,FL,LAKE COUNTY,0,54654.25,0,0,54654.25,68199.33,0,0,0,0,28.815163,-81.642868
893575,FL,LAKE COUNTY,0,122663.45,0,0,122663.45,170943.78,0,0,0,0,28.815163,-81.642868
202449,FL,LAKE COUNTY,0,128611.44,0,0,128611.44,213528.44,0,0,0,0,28.815163,-81.642868
435273,FL,LAKE COUNTY,0,282473.83,0,0,282473.83,289004.62,0,0,0,0,28.815163,-81.642868
975225,FL,LAKE COUNTY,0,683526.06,0,0,683526.06,534201.59,0,0,0,0,28.815163,-81.642868
442832,FL,LAKE COUNTY,0,50950.78,0,0,50950.78,53632.83,0,0,0,0,28.815163,-81.642868
666257,FL,LAKE COUNTY,0,154883.64,0,0,154883.64,208044.66,0,0,0,0,28.794943,-81.642609
504999,FL,LAKE COUNTY,0,92407.21,0,0,92407.21,85864.78,0,0,0,0,28.794943,-81.642609
673910,FL,LAKE COUNTY,0,44980.34,0,0,44980.34,44499.72,0,0,0,0,28.79354,-81.63336
733695,FL,LAKE COUNTY,0,15823.92,0,0,15823.92,13065.42,0,0,0,0,28.79354,-81.63336
251374,FL,LAKE COUNTY,0,5050.19,0,0,5050.19,3992.96,0,0,0,0,28.79354,-81.63336
865958,FL,LAKE COUNTY,0,4061562.87,0,0,4061562.87,5341377.58,0,0,0,0,28.800394,-81.643677
869758,FL,LAKE COUNTY,0,7294.72,0,0,7294.72,6850.18,0,0,0,0,28.800684,-81.644714
297560,FL,LAKE COUNTY,0,1798169.8,0,0,1798169.8,2275323.14,0,0,0,0,28.800573,-81.638092
308451,FL,LAKE COUNTY,0,416943.49,0,0,416943.49,512410.2,0,0,0,0,28.80901,-81.63741
646456,FL,LAKE COUNTY,0,533423.26,0,0,533423.26,520663.77,0,0,0,0,28.797068,-81.644691
462193,FL,LAKE COUNTY,0,50501.88,0,0,50501.88,64908.14,0,0,0,0,28.798927,-81.646759
302129,FL,LAKE COUNTY,0,50501.88,0,0,50501.88,77385.84,0,0,0,0,28.796009,-81.642563
964840,FL,LAKE COUNTY,0,28056.6,0,0,28056.6,31071.45,0,0,0,0,28.800013,-81.629089
401122,FL,LAKE COUNTY,0,50501.88,0,0,50501.88,88951.18,0,0,0,0,28.820665,-81.62279
890136,FL,LAKE COUNTY,0,28056.6,0,0,28056.6,28922.09,0,0,0,0,28.821697,-81.626877
880547,FL,LAKE COUNTY,0,39279.24,0,0,39279.24,51141.57,0,0,0,0,28.821697,-81.626877
609414,FL,LAKE COUNTY,0,33667.92,0,0,33667.92,29498.15,0,0,0,0,28.817387,-81.67662
427627,FL,LAKE COUNTY,0,50501.88,0,0,50501.88,66069.18,0,0,0,0,28.7975,-81.642
845231,FL,LAKE COUNTY,0,56113.2,0,0,56113.2,55976.73,0,0,0,0,28.787889,-81.606667
610862,FL,LAKE COUNTY,0,50501.88,0,0,50501.88,56579.78,0,0,0,0,28.787889,-81.606667
609781,FL,LAKE COUNTY,0,33667.92,0,0,33667.92,37486.87,0,0,0,0,28.794565,-81.642334
640667,FL,LAKE COUNTY,0,28056.6,0,0,28056.6,22448.87,0,0,0,0,28.825567,-81.621147
836031,FL,LAKE COUNTY,0,39279.24,0,0,39279.24,45399.88,0,0,0,0,28.829191,-81.623947
385760,FL,LAKE COUNTY,0,33667.92,0,0,33667.92,41896.36,0,0,0,0,28.80711,-81.661293
627769,FL,LAKE COUNTY,0,16833.96,0,0,16833.96,28786.07,0,0,0,0,28.83503,-81.633125
168742,FL,LAKE COUNTY,0,39279.24,0,0,39279.24,56704.29,0,0,0,0,28.813169,-81.682968
246297,FL,LAKE COUNTY,0,41523.76,0,0,41523.76,35723.31,0,0,0,0,28.845955,-81.614662
859641,FL,LAKE COUNTY,0,42646.03,0,0,42646.03,66521.15,0,0,0,0,28.84926,-81.61515
813949,FL,LAKE COUNTY,0,35912.45,0,0,35912.45,52693.25,0,0,0,0,28.84384,-81.623108
714528,FL,LAKE COUNTY,0,41523.76,0,0,41523.76,34504.59,0,0,0,0,28.776926,-81.60363
645635,FL,LAKE COUNTY,0,28056.6,0,0,28056.6,26419.21,0,0,0,0,28.821438,-81.61602
638758,FL,LAKE COUNTY,0,28056.6,0,0,28056.6,39319.25,0,0,0,0,28.821438,-81.61602
607412,FL,LAKE COUNTY,0,351975.63,0,0,351975.63,487337.71,0,0,0,0,28.719873,-81.670807
729794,FL,VOLUSIA COUNTY,1454079.6,1454079.6,0,0,1454079.6,2332864.24,0,0,0,0,28.8633,-80.8567
847521,FL,VOLUSIA COUNTY,534610.8,534610.8,0,0,534610.8,670504.59,0,0,0,0,28.8633,-80.8567
809384,FL,VOLUSIA COUNTY,0,27011,0,0,27011,38020.68,0,0,0,0,28.870205,-80.847351
575208,FL,VOLUSIA COUNTY,0,23234.46,0,0,23234.46,21673.11,0,0,0,0,28.870205,-80.847351
484136,FL,VOLUSIA COUNTY,0,810.33,0,0,810.33,1204.8,0,0,0,0,28.870205,-80.847351
713871,FL,VOLUSIA COUNTY,0,144058.66,0,0,144058.66,212371.28,0,0,0,0,28.86384,-80.85003
724288,FL,VOLUSIA COUNTY,0,26560.82,0,0,26560.82,19516.22,0,0,0,0,28.86439,-80.85025
400638,FL,VOLUSIA COUNTY,0,6077.47,0,0,6077.47,8200.82,0,0,0,0,28.870205,-80.847351
573046,FL,VOLUSIA COUNTY,0,424961.04,0,0,424961.04,630981.31,0,0,0,0,28.858971,-80.850868
203023,FL,VOLUSIA COUNTY,0,10891.43,0,0,10891.43,12719,0,0,0,0,28.86439,-80.85025
510098,FL,VOLUSIA COUNTY,0,2971.21,0,0,2971.21,2409.09,0,0,0,0,28.858471,-80.857086
913390,FL,VOLUSIA COUNTY,0,476.19,0,0,476.19,598.9,0,0,0,0,28.858471,-80.857086
880129,FL,VOLUSIA COUNTY,0,201339.27,0,0,201339.27,258282.04,0,0,0,0,28.86412,-80.852015
501376,FL,VOLUSIA COUNTY,0,201339.27,0,0,201339.27,289812.58,0,0,0,0,28.8633,-80.8567
460482,FL,VOLUSIA COUNTY,0,201339.27,0,0,201339.27,176284.61,0,0,0,0,28.8633,-80.8567
360398,FL,VOLUSIA COUNTY,0,0,72000,0,72000,111464.64,0,0,0,0,28.900709,-80.86277
964104,FL,VOLUSIA COUNTY,0,0,72000,0,72000,106939.01,0,0,0,0,28.883745,-80.851425
997120,FL,VOLUSIA COUNTY,0,0,180000,0,180000,257005.44,0,0,0,0,28.87907,-80.87015
890477,FL,VOLUSIA COUNTY,0,0,32400,0,32400,37599.81,0,0,0,0,28.859735,-80.857095
492062,FL,VOLUSIA COUNTY,1065469.5,1065469.5,1065469.5,1065469.5,1065469.5,1162967.42,0,0,0,0,28.94989,-81.29516
575020,FL,VOLUSIA COUNTY,778500,778500,778500,778500,778500,1030702.86,0,0,0,0,28.94989,-81.29516
252320,FL,VOLUSIA COUNTY,233280,233280,233280,233280,233280,376756.53,0,0,0,0,28.95723,-81.29217
440052,FL,VOLUSIA COUNTY,22050,22050,22050,22050,22050,17264.09,0,0,0,0,28.95723,-81.29217
443067,FL,VOLUSIA COUNTY,0,614101.92,0,0,614101.92,746978.84,0,0,0,0,28.91176,-81.28861
878802,FL,VOLUSIA COUNTY,94500,94500,94500,94500,94500,164822.65,0,0,0,0,28.913591,-81.302094
506603,FL,VOLUSIA COUNTY,49500,49500,49500,49500,49500,77130.9,0,0,0,0,28.911297,-81.283432
958424,FL,VOLUSIA COUNTY,0,15560.55,0,0,15560.55,14855.97,0,0,0,0,28.90671,-81.28746
129953,FL,VOLUSIA COUNTY,13500,13500,13500,13500,13500,18706.55,0,0,0,0,28.915321,-81.285423
107836,FL,VOLUSIA COUNTY,27000,27000,27000,27000,27000,30873.15,0,0,0,0,28.906881,-81.287331
869361,FL,VOLUSIA COUNTY,4412453.4,4412453.4,4412453.4,4412453.4,4412453.4,6490012.96,0,0,0,0,28.915321,-81.285423
930821,FL,VOLUSIA COUNTY,8837995.5,8837995.5,8837995.5,8837995.5,8837995.5,11880000,0,0,0,0,28.915457,-81.284096
133326,FL,VOLUSIA COUNTY,0,1908684.36,0,0,1908684.36,2430167.47,0,0,0,0,28.911264,-81.293571
580555,FL,VOLUSIA COUNTY,0,363093.9,0,0,363093.9,529565.19,0,0,0,0,28.916594,-81.284912
314690,FL,VOLUSIA COUNTY,155250,155250,155250,155250,155250,174507.21,0,7762.5,0,0,28.903788,-81.288918
273399,FL,VOLUSIA COUNTY,111116.7,111116.7,0,0,111116.7,91876.62,0,0,0,0,28.9442,-81.2993
598857,FL,VOLUSIA COUNTY,327835.8,327835.8,0,0,327835.8,511935.27,0,0,0,0,28.97236,-81.298965
634472,FL,VOLUSIA COUNTY,0,4111722,0,0,4111722,3699760.35,0,205586.1,0,0,28.93915,-81.3107
107953,FL,VOLUSIA COUNTY,0,2558745,0,0,2558745,1954561.34,0,0,0,0,28.93915,-81.3107
389792,FL,VOLUSIA COUNTY,0,4072086,0,0,4072086,3577702.18,0,203604.3,0,0,28.93915,-81.3107
990084,FL,VOLUSIA COUNTY,0,198936,0,0,198936,161423.43,0,9946.8,0,0,28.93915,-81.3107
153828,FL,VOLUSIA COUNTY,0,1945161,0,0,1945161,2818958.44,0,0,0,0,28.93915,-81.3107
585347,FL,VOLUSIA COUNTY,0,3400425,0,0,3400425,5386732.26,0,0,0,0,28.934248,-81.307404
221409,FL,VOLUSIA COUNTY,0,5786883,0,0,5786883,8702823.9,0,0,0,0,28.934248,-81.307404
453952,FL,VOLUSIA COUNTY,0,1526499,0,0,1526499,1659170.08,0,0,0,0,28.95141,-81.29157
988514,FL,VOLUSIA COUNTY,0,382482,0,0,382482,523400.61,0,19124.1,0,0,28.95141,-81.29157
908607,FL,VOLUSIA COUNTY,0,431100,0,0,431100,447616.3,0,21555,0,0,28.95141,-81.29157
687949,FL,VOLUSIA COUNTY,0,740052,0,0,740052,660422.4,0,37002.6,0,0,28.95141,-81.29157
254884,FL,VOLUSIA COUNTY,0,912393,0,0,912393,1047189.94,0,0,0,0,28.939524,-81.309105
592354,FL,VOLUSIA COUNTY,0,4361985,0,0,4361985,3725929.07,0,0,0,0,28.939524,-81.309105
335412,FL,VOLUSIA COUNTY,0,4384530,0,0,4384530,4756355.68,0,219226.5,0,0,28.939524,-81.309105
524786,FL,VOLUSIA COUNTY,0,2482555.02,0,0,2482555.02,3802107.48,0,0,0,0,28.907524,-81.289986
444239,FL,VOLUSIA COUNTY,0,11790000,0,0,11790000,14130000,0,0,0,0,28.903709,-81.286888
767308,FL,VOLUSIA COUNTY,0,815479.96,0,0,815479.96,1102042.88,0,0,0,0,28.91388,-81.27611
353352,FL,VOLUSIA COUNTY,0,17388.76,0,0,17388.76,23276.59,0,0,0,0,28.91388,-81.27611
893445,FL,VOLUSIA COUNTY,0,128386.1,0,0,128386.1,171647.73,0,0,0,0,28.91388,-81.27611
537889,FL,VOLUSIA COUNTY,0,128487.1,0,0,128487.1,201352.65,0,0,0,0,28.91388,-81.27611
231972,FL,VOLUSIA COUNTY,0,55766.97,0,0,55766.97,46250.34,0,0,0,0,28.91388,-81.27611
660931,FL,VOLUSIA COUNTY,0,111533.94,0,0,111533.94,99316.51,0,0,0,0,28.91388,-81.27611
810572,FL,VOLUSIA COUNTY,1023558.3,1023558.3,1023558.3,1023558.3,1023558.3,1649044.54,0,0,0,0,28.912909,-81.292999
452528,FL,VOLUSIA COUNTY,0,0,58500,0,58500,77899.48,0,0,0,0,28.9442,-81.2993
813265,FL,VOLUSIA COUNTY,0,0,63900,0,63900,95060.2,0,0,0,0,28.9684,-81.32415
629678,FL,VOLUSIA COUNTY,0,0,54014.4,0,54014.4,44719.87,0,0,0,0,28.96595,-81.33041
546306,FL,VOLUSIA COUNTY,0,0,27000,0,27000,24278.13,0,0,0,0,28.9442,-81.2993
343080,FL,VOLUSIA COUNTY,0,0,67347,0,67347,62430.67,0,0,0,0,28.94237,-81.31993
273164,FL,VOLUSIA COUNTY,0,0,58315.5,0,58315.5,45849.98,0,0,0,0,28.967,-81.32322
488880,FL,VOLUSIA COUNTY,0,0,46800,0,46800,57189.55,0,0,0,0,28.9442,-81.2993
165348,FL,VOLUSIA COUNTY,0,0,80199,0,80199,104707.81,0,0,0,0,28.94319,-81.3242
775810,FL,VOLUSIA COUNTY,0,1190216.99,0,0,1190216.99,1538355.46,0,0,0,0,28.94909,-81.29755
328109,FL,VOLUSIA COUNTY,0,31311.16,0,0,31311.16,52042.13,0,0,0,0,28.94428,-81.29833
337625,FL,VOLUSIA COUNTY,0,294695.28,0,0,294695.28,465191.82,0,0,0,0,28.94428,-81.29833
672518,FL,VOLUSIA COUNTY,0,407740.92,0,0,407740.92,337624.16,0,0,0,0,28.94428,-81.29833
823534,FL,VOLUSIA COUNTY,0,325086.19,0,0,325086.19,409842.66,0,0,0,0,28.936049,-81.294685
328385,FL,VOLUSIA COUNTY,0,14900.3,0,0,14900.3,19434.91,0,0,0,0,28.946739,-81.262115
656749,FL,VOLUSIA COUNTY,0,3900.99,0,0,3900.99,4928.35,0,0,0,0,28.93831,-81.27583
142776,FL,VOLUSIA COUNTY,0,6501.27,0,0,6501.27,7236.05,0,0,0,0,28.938301,-81.269363
961848,FL,VOLUSIA COUNTY,0,6501.27,0,0,6501.27,5421.93,0,0,0,0,28.94289,-81.265572
375641,FL,VOLUSIA COUNTY,0,6501.27,0,0,6501.27,10302.31,0,0,0,0,28.944298,-81.266617
264822,FL,VOLUSIA COUNTY,0,282522.08,0,0,282522.08,364453.49,0,0,0,0,28.91859,-81.281885
685254,FL,VOLUSIA COUNTY,0,275717.8,0,0,275717.8,204679.11,0,0,0,0,28.94969,-81.29726
367891,FL,VOLUSIA COUNTY,0,161493.78,0,0,161493.78,122135.81,0,0,0,0,28.95012,-81.29806
696224,FL,VOLUSIA COUNTY,0,443361.58,0,0,443361.58,399122.96,0,0,0,0,28.91852,-81.29268
266735,FL,VOLUSIA COUNTY,0,380812.2,0,0,380812.2,641592.4,0,0,0,0,28.94428,-81.29833
233232,FL,VOLUSIA COUNTY,0,11222.64,0,0,11222.64,14134.87,0,0,0,0,28.94909,-81.29755
245141,FL,VOLUSIA COUNTY,0,6187.04,0,0,6187.04,5211.96,0,0,0,0,28.94428,-81.29833
222889,FL,VOLUSIA COUNTY,0,1250.2,0,0,1250.2,1985.17,0,0,0,0,28.94862,-81.298721
628703,FL,VOLUSIA COUNTY,0,39279.24,0,0,39279.24,35842.15,0,0,0,0,28.94862,-81.298721
968186,FL,VOLUSIA COUNTY,0,6299.27,0,0,6299.27,10142.05,0,0,0,0,28.9422,-81.29625
319432,FL,VOLUSIA COUNTY,0,1250.2,0,0,1250.2,1576.15,0,0,0,0,28.9422,-81.29625
305832,FL,VOLUSIA COUNTY,0,6684.2,0,0,6684.2,7546.35,0,0,0,0,28.952368,-81.321861
230834,FL,VOLUSIA COUNTY,0,938.21,0,0,938.21,1506.5,0,0,0,0,28.952368,-81.321861
375946,FL,VOLUSIA COUNTY,0,5625.91,0,0,5625.91,6554.95,0,0,0,0,28.952368,-81.321861
619184,FL,VOLUSIA COUNTY,0,101003.75,0,0,101003.75,125880.98,0,0,0,0,28.95237,-81.322525
205845,FL,VOLUSIA COUNTY,0,26934.33,0,0,26934.33,25147.51,0,0,0,0,28.95237,-81.322525
597221,FL,VOLUSIA COUNTY,0,95953.56,0,0,95953.56,87796.74,0,0,0,0,28.94862,-81.298721
278111,FL,VOLUSIA COUNTY,0,29178.86,0,0,29178.86,49651.63,0,0,0,0,28.94428,-81.29833
265221,FL,VOLUSIA COUNTY,0,101003.75,0,0,101003.75,136388.4,0,0,0,0,28.95237,-81.322525
651135,FL,VOLUSIA COUNTY,0,56225.42,0,0,56225.42,70871.02,0,0,0,0,28.92852,-81.281921
552660,FL,VOLUSIA COUNTY,0,387000,0,387000,387000,655361.28,0,11610,0,0,28.94688,-81.29815
279206,FL,VOLUSIA COUNTY,278834.4,278834.4,0,0,278834.4,310342.69,0,0,0,0,28.85451,-81.1799
713410,FL,VOLUSIA COUNTY,325935.9,325935.9,0,0,325935.9,405860.6,0,0,0,0,28.888853,-81.145447
988621,FL,VOLUSIA COUNTY,0,936690.46,0,0,936690.46,1283854.17,0,0,0,0,28.8483,-81.1356
710387,FL,VOLUSIA COUNTY,0,2514834,0,0,2514834,2259729.24,0,125741.7,0,0,28.85491,-81.17648
331290,FL,VOLUSIA COUNTY,0,388656,0,0,388656,306183.2,0,19432.8,0,0,28.85491,-81.17648
312131,FL,VOLUSIA COUNTY,0,72000,0,0,72000,103753.44,0,3600,0,0,28.85491,-81.17648
287317,FL,VOLUSIA COUNTY,0,0,75686.4,0,75686.4,64382.64,0,0,0,0,28.8483,-81.1356
264254,FL,VOLUSIA COUNTY,0,0,450000,0,450000,359632.35,0,0,0,0,28.8483,-81.1356
287385,FL,SEMINOLE COUNTY,0,2927277.02,0,0,2927277.02,4559245.66,0,0,0,0,28.67553,-81.2039
464350,FL,SEMINOLE COUNTY,0,246105.63,0,0,246105.63,246007.19,0,0,0,0,28.63682,-81.265915
401468,FL,SEMINOLE COUNTY,0,82030.4,0,0,82030.4,93717.76,0,0,0,0,28.61479,-81.16843
721413,FL,SEMINOLE COUNTY,0,21214.99,0,0,21214.99,19865.5,0,0,0,0,28.70038,-81.23827
901473,FL,SEMINOLE COUNTY,0,958696.01,0,0,958696.01,1258959.6,0,0,0,0,28.633829,-81.200203
440440,FL,SEMINOLE COUNTY,0,16057.96,0,0,16057.96,19770.75,0,0,0,0,28.633829,-81.200203
449688,FL,SEMINOLE COUNTY,0,3855.73,0,0,3855.73,3940.85,0,0,0,0,28.61479,-81.16843
977624,FL,SEMINOLE COUNTY,1295840.7,1295840.7,1295840.7,1295840.7,1295840.7,1106129.62,0,0,0,0,28.65658,-81.19965
357272,FL,SEMINOLE COUNTY,0,1604812.97,0,0,1604812.97,2336437.57,0,0,0,0,28.623938,-81.210831
987489,FL,SEMINOLE COUNTY,0,1604812.97,0,0,1604812.97,1805855.91,0,0,0,0,28.623938,-81.210831
981367,FL,SEMINOLE COUNTY,0,637012.68,0,0,637012.68,1097445.45,0,0,0,0,28.62124,-81.24919
424320,FL,SEMINOLE COUNTY,0,637012.68,0,0,637012.68,833824.12,0,0,0,0,28.62124,-81.24919
820003,FL,SEMINOLE COUNTY,0,637012.68,0,0,637012.68,536676.81,0,0,0,0,28.62124,-81.24919
361102,FL,SEMINOLE COUNTY,0,637012.68,0,0,637012.68,841891.89,0,0,0,0,28.62124,-81.24919
395740,FL,SEMINOLE COUNTY,0,637012.68,0,0,637012.68,958939.78,0,0,0,0,28.62124,-81.24919
821296,FL,SEMINOLE COUNTY,0,637012.68,0,0,637012.68,588803.56,0,0,0,0,28.62124,-81.24919
515561,FL,SEMINOLE COUNTY,0,637012.68,0,0,637012.68,547066.49,0,0,0,0,28.62124,-81.24919
229597,FL,SEMINOLE COUNTY,0,637012.68,0,0,637012.68,691604.67,0,0,0,0,28.62124,-81.24919
202395,FL,SEMINOLE COUNTY,0,637012.68,0,0,637012.68,860120,0,0,0,0,28.62124,-81.24919
